symbol,period_date,as_of_date,revenue,gross_profit,operating_income,pretax_income,tax_expense,net_income_parent,eps,current_assets,current_liabilities,assets,liabilities,equity,cash,short_borrowings,long_borrowings,bonds_payable,tax_rate,nopat,invested_capital_proxy,roic_proxy,roe,roa,debt_to_equity,gross_margin,operating_margin,net_margin,revenue_growth,pe,pb,eva_like_score
1103.TW,2020-09-30,2020-11-14,489170000.0,-18306000.0,-178156000.0,651657000.0,6365000.0,595462000.0,0.93,10184627000.0,2778787000.0,37697289000.0,14610029000.0,23087260000.0,2189326000.0,1592660000.0,8035679000.0,,0.0097674083144967,-176415877.60432252,34918502000.0,-0.0050522178071763,0.0257918003262405,0.0157958838896876,0.632817796481696,-0.0374225729296563,-0.3642005846638183,1.2172905125007667,,,,28.76101860864699
1103.TW,2020-12-31,2021-03-31,576928000.0,-102852000.0,1318194000.0,1312348000.0,67899000.0,1239117000.0,1.92,11726520000.0,3042465000.0,40646227000.0,15628878000.0,25017349000.0,3375981000.0,1564000000.0,8771785000.0,,0.0517385632469436,1249992536.3592584,37603762000.0,0.033241156466187,0.0495303079474967,0.0304854125820829,0.6247215882066481,-0.1782752787176216,2.2848501026124577,2.14778447223917,,,,72.16484176845057
1103.TW,2021-03-31,2021-05-15,544526000.0,-10221000.0,-135270000.0,-110830000.0,9475000.0,-127102000.0,-0.2,11049608000.0,2191735000.0,40423544000.0,14459809000.0,25963735000.0,2240337000.0,880000000.0,8516223000.0,,0.0,-135270000.0,38231809000.0,-0.0035381532691795,-0.004895366556468,-0.00314425672326,0.5569233009041265,-0.0187704535687919,-0.2484178900548367,-0.2334176880442807,0.0993107680877953,,,20.04457345866927
1103.TW,2021-06-30,2021-08-14,550388000.0,186000.0,-161131000.0,-171152000.0,-16885000.0,-162491000.0,-0.25,11436348000.0,2637230000.0,41546835000.0,14532447000.0,27014388000.0,3084908000.0,1315563000.0,8216340000.0,,0.0986549967280546,-145234621.72221184,38909605000.0,-0.0037326161939246,-0.0060149798692459,-0.0039110319715087,0.5379521090760968,0.0003379434144639,-0.292758926430082,-0.2952299105358402,0.1074539473022324,,,20.435777964095088
1103.TW,2021-09-30,2021-11-14,560318000.0,13090000.0,-142970000.0,982346000.0,27679000.0,886623000.0,1.37,11555462000.0,2770032000.0,41510848000.0,14530745000.0,26980103000.0,3300210000.0,382470000.0,8116946000.0,,0.0281764266358289,-138941616.28387552,38740816000.0,-0.0035864401070921,0.032862105826653,0.021358826492776,0.5385726288739521,0.0233617338725509,-0.2551586777508486,1.5823568045288567,0.1454463683382054,,,37.828469912213336
1103.TW,2021-12-31,2022-03-31,565022000.0,27744000.0,-86265000.0,119156000.0,51716000.0,60818000.0,0.09,11156660000.0,2789328000.0,40247651000.0,14337418000.0,25910233000.0,3685347000.0,914000000.0,7908939000.0,,0.4,-51759000.0,37458323000.0,-0.0013817756870749,0.0023472579347318,0.0015110943990246,0.5533496360299037,0.0491025128225095,-0.1526754710436053,0.1076382866507852,-0.0206368905652004,,,16.918358750605357
1103.TW,2022-03-31,2022-05-15,512577000.0,15322000.0,-100278000.0,-51257000.0,25993000.0,-80636000.0,-0.12,11387618000.0,2858602000.0,40862843000.0,14359553000.0,26503290000.0,3125485000.0,975000000.0,7842505000.0,,0.0,-100278000.0,38004241000.0,-0.0026386002551662,-0.0030424901965001,-0.0019733330840441,0.5418026592170255,0.0298920942609598,-0.1956349972784576,-0.1573149009807307,-0.0586730477516225,,,14.48229771671705
1103.TW,2022-06-30,2022-08-14,514786000.0,-4176000.0,-114922000.0,-419086000.0,176000.0,-400207000.0,-0.62,10494246000.0,3751313000.0,36727100000.0,14449216000.0,22277884000.0,3391769000.0,1414000000.0,7199965000.0,,0.0,-114922000.0,32975787000.0,-0.0034850419187872,-0.0179643183347215,-0.0108967764947409,0.6485901443781644,-0.0081121087209053,-0.2232422793160653,-0.7774240169701585,-0.0646852765685298,,,13.702562109969625
1103.TW,2022-09-30,2022-11-14,566460000.0,43658000.0,-108952000.0,303800000.0,17627000.0,265457000.0,0.41,10384138000.0,3340576000.0,36148819000.0,14129772000.0,22019047000.0,3739361000.0,1401030000.0,7233915000.0,,0.0580217248189598,-102630417.03752469,32808243000.0,-0.0031281899807168,0.0120557896988003,0.0073434487583121,0.641706791397466,0.0770716378914663,-0.1923383822335204,0.4686244395014652,0.0109616325015438,,,22.090357241114063
1103.TW,2022-12-31,2023-03-31,659836000.0,77782000.0,-71218000.0,45241000.0,8788000.0,34624000.0,0.05,10395347000.0,3431484000.0,36450573000.0,14451146000.0,21999427000.0,4463396000.0,1673664000.0,7439628000.0,,0.1942485798280321,-57384004.641807206,33019089000.0,-0.0017379039331402,0.0015738591736957,0.0009498890456399,0.6568873816577132,0.1178808067459186,-0.1079328802914663,0.0524736449663249,0.1678058553472254,,,23.42511933966048
1103.TW,2023-03-31,2023-05-15,651402000.0,62690000.0,-56242000.0,25471000.0,-412000.0,19993000.0,0.03,10596359000.0,3489134000.0,37349312000.0,14343154000.0,23006158000.0,3566210000.0,1366688000.0,7312056000.0,,0.0,-56242000.0,33860178000.0,-0.0016610072162054,0.0008690281967115,0.0005352976783079,0.6234484697531852,0.0962385746436148,-0.0863399252688815,0.0306922606930896,0.2708373571190279,,,26.22862530945494
1103.TW,2023-06-30,2023-08-14,725302000.0,78426000.0,-43607000.0,-7763000.0,-7843000.0,-1999000.0,0.0,10783919000.0,4133443000.0,37755420000.0,14338221000.0,23417199000.0,2350974000.0,1977400000.0,6722050000.0,,0.4,-26164200.0,33621977000.0,-0.0007781874337728,-8.536460744088139e-05,-5.294604059496624e-05,0.6122944507581799,0.1081287518854215,-0.0601225420583425,-0.0027560933238843,0.4089388600311585,,,27.25086277135714
1103.TW,2023-09-30,2023-11-14,738527000.0,107892000.0,-26705000.0,132186000.0,10608000.0,117448000.0,0.18,10641592000.0,3638594000.0,36080062000.0,14086940000.0,21993122000.0,2268484000.0,1422362000.0,7035386000.0,,0.0802505560346784,-24561908.90109391,32441468000.0,-0.0007571145948479,0.005340214999944,0.0032552050492596,0.6405157030457067,0.1460907996593218,-0.0361598154163625,0.1590300693136473,0.3037584295448927,,,31.154722777818428
1103.TW,2023-12-31,2024-03-31,796352000.0,117423000.0,-20970000.0,-67127000.0,-15624000.0,-54360000.0,-0.09,10549056000.0,3301743000.0,36464334000.0,14045776000.0,22418558000.0,2054339000.0,1356040000.0,7386018000.0,,0.2327528416285548,-16089172.911049206,33162591000.0,-0.0004851603094296,-0.0024247768299816,-0.0014907717771562,0.6265245070624078,0.1474511271397573,-0.0263325765490637,-0.0682612713975729,0.2068938342254742,,,25.45534617026734
1103.TW,2024-03-31,2024-05-15,699142000.0,104263000.0,-19603000.0,-29843000.0,13717000.0,-38698000.0,-0.06,10562877000.0,2861263000.0,35567874000.0,14002279000.0,21565595000.0,2340417000.0,1452050000.0,7798683000.0,,0.0,-19603000.0,32706611000.0,-0.0005993589491739,-0.0017944322890233,-0.0010880043041088,0.6492878587398122,0.1491299335471191,-0.0280386530919326,-0.0553507012881503,0.0732880771013906,,,20.63179368360276
1103.TW,2024-06-30,2024-08-14,738302000.0,119190000.0,-6917000.0,91916000.0,16164000.0,71996000.0,0.11,10827742000.0,3473125000.0,36301988000.0,14231520000.0,22070468000.0,2289721000.0,1773853000.0,7448237000.0,,0.1758562165455416,-5700602.5501544885,32828863000.0,-0.0001736460550021,0.0032620966623816,0.0019832522670659,0.6448218497224436,0.1614380023350878,-0.0093687948833946,0.0975156507770532,0.0179235683894432,,,20.70741273558429
1103.TW,2024-09-30,2024-11-14,775735000.0,127363000.0,-54495000.0,537372000.0,26863000.0,484597000.0,0.74,10246779000.0,2454258000.0,36003480000.0,13545346000.0,22458134000.0,1971529000.0,1136750000.0,7749905000.0,,0.0499895789136761,-51770817.89709922,33549222000.0,-0.001543130207225,0.0215777944863985,0.0134597266708662,0.6031376426910624,0.1641836451881119,-0.0702495053078693,0.624693999883981,0.0503813672350503,,,30.93488638944379
1103.TW,2024-12-31,2025-03-31,772178000.0,84151000.0,-70934000.0,-213661000.0,-8371000.0,-198315000.0,-0.31,9848540000.0,2925659000.0,35078080000.0,13488323000.0,21589757000.0,2313203000.0,885000000.0,6879673000.0,,0.0391788861795086,-68154884.88774273,32152421000.0,-0.0021197434833209,-0.0091856059334062,-0.0056535306379368,0.6247556653833575,0.1089787587835965,-0.0918622390174286,-0.2568254987839591,-0.0303559230089206,,,15.421198756204992
1103.TW,2025-03-31,2025-05-15,752475000.0,120760000.0,-8158000.0,95085000.0,9938000.0,83170000.0,0.13,9958798000.0,2819178000.0,35819331000.0,13931723000.0,21887608000.0,1826659000.0,1037000000.0,7180221000.0,,0.1045170110953357,-7305350.223484251,33000153000.0,-0.0002213732228297,0.0037998670297823,0.0023219305798871,0.6365119020771937,0.1604837370012292,-0.0108415561978803,0.1105285889896674,0.0762835017778935,,,23.054020252189325
1103.TW,2025-06-30,2025-08-14,768547000.0,128901000.0,8558000.0,-327033000.0,-23766000.0,-291861000.0,-0.44,8964544000.0,3673494000.0,32759984000.0,14313875000.0,18446109000.0,2093215000.0,1392170000.0,6796000000.0,,0.0726715652548825,7936076.744548716,29086490000.0,0.0002728440848156,-0.0158223612361826,-0.0089090702852602,0.7759834336878308,0.1677203866516947,0.0111352981665402,-0.379756865878079,0.0409656211143949,,,19.66331161837282
1103.TW,2025-09-30,2025-11-14,723659000.0,112699000.0,-38031000.0,721291000.0,10322000.0,687558000.0,1.04,9324570000.0,3536579000.0,33271283000.0,14452044000.0,18819239000.0,2198855000.0,1610290000.0,6828542000.0,,0.0143104516762305,-37486759.21230128,29734704000.0,-0.0012607073274481,0.0365348460689616,0.0206652084922604,0.7679398725952734,0.1557349525121638,-0.0525537580545533,0.9501132439450072,-0.0671311723720085,,,31.623279793521387
1103.TW,2025-12-31,2026-03-31,770676000.0,125047000.0,-42562000.0,70033000.0,-4014000.0,77395000.0,0.11,9277857000.0,3586317000.0,32617313000.0,13894261000.0,18723052000.0,1875061000.0,1920040000.0,6540748000.0,,0.0,-42562000.0,29030996000.0,-0.0014660881769264,0.0041336743603553,0.0023728196127007,0.7420938103467319,0.1622562529519538,-0.0552268398133586,0.1004248218447181,-0.0019451473623957,,,19.857694404943786
1103.TW,2026-03-31,2026-05-15,688370000.0,145582000.0,15792000.0,68393000.0,17068000.0,51804000.0,0.08,9362513000.0,3870134000.0,32757303000.0,14017768000.0,18739535000.0,1970746000.0,2079035000.0,6393331000.0,,0.2495577032737268,11850984.749901306,28887169000.0,0.0004102508193136,0.0027644229165771,0.0015814488756904,0.7480317948124113,0.2114880079027267,0.0229411508345802,0.0752560396298502,-0.0851921990763813,,,18.621217318355463
1104.TW,2020-03-31,2020-05-15,1253758000.0,168452000.0,67425000.0,50582000.0,2421000.0,46208000.0,0.07,3673613000.0,3685145000.0,22792156000.0,5119241000.0,17672915000.0,197975000.0,1873000000.0,,,0.0478628761219406,64197845.57747816,19107011000.0,0.0033599104316985,0.0026146224321228,0.0020273641510702,0.2896659096702496,0.1343576671096017,0.0537783208561779,0.0368555973321805,,,,24.50135745816401
1104.TW,2020-06-30,2020-08-14,1337873000.0,225234000.0,115380000.0,466383000.0,28569000.0,433535000.0,0.66,4548713000.0,4345181000.0,23263325000.0,5769173000.0,17494152000.0,289140000.0,1295000000.0,,,0.0612565209280784,108312222.61531831,18918144000.0,0.0057253091326146,0.0247817099108319,0.0186359860424079,0.3297772306997218,0.1683523024980697,0.0862413696965257,0.3240479477498985,,,,43.77291558769345
1104.TW,2020-09-30,2020-11-14,1294920000.0,220038000.0,119630000.0,372056000.0,-22758000.0,392067000.0,0.6,4107669000.0,3795747000.0,23131814000.0,5209215000.0,17922599000.0,367089000.0,1592000000.0,,,0.0,119630000.0,19336067000.0,0.006186883816652,0.0218755661497531,0.0169492543905117,0.2906506472638259,0.1699240107496988,0.0923840855033515,0.3027731442869057,,,,43.250141914114025
1104.TW,2020-12-31,2021-03-31,1539666000.0,293307000.0,190707000.0,408493000.0,29487000.0,375442000.0,0.58,4391640000.0,3795424000.0,24102936000.0,5317583000.0,18785353000.0,294665000.0,1467000000.0,,,0.0721848354806569,176940846.57999036,20307512000.0,0.0087130735946378,0.019985890070844,0.0155766085924138,0.2830706987513091,0.1905004072311787,0.1238625779876934,0.2438463926591871,,,,47.04096110680372
1104.TW,2021-03-31,2021-05-15,1440498000.0,250764000.0,141571000.0,258726000.0,21575000.0,229468000.0,0.35,4388040000.0,3688372000.0,24215030000.0,5195530000.0,19019500000.0,291825000.0,1181000000.0,,,0.083389377178946,129765482.48339944,20526658000.0,0.0063218027251878,0.0120648807802518,0.0094762632959777,0.2731685901311811,0.174081463493875,0.0982792062189603,0.159297687327577,0.1489442141146855,,,41.33768370901794
1104.TW,2021-06-30,2021-08-14,1464513000.0,271589000.0,161365000.0,335157000.0,24299000.0,302525000.0,0.46,5150354000.0,3695289000.0,24478552000.0,5174412000.0,19304140000.0,311471000.0,1946000000.0,,,0.072500350581966,149665980.92834106,20783263000.0,0.0072012744547543,0.015671508805883,0.0123587784114027,0.268046750593396,0.1854466296987462,0.1101833851935762,0.2065703752715066,0.0946577141477553,,,43.138304593336585
1104.TW,2021-09-30,2021-11-14,1453213000.0,256866000.0,152261000.0,240179000.0,39306000.0,194047000.0,0.3,4824497000.0,3787912000.0,24274344000.0,5278939000.0,18995405000.0,426666000.0,1300000000.0,,,0.1636529421806236,127343039.37063606,20486432000.0,0.0062159696413038,0.0102154705308994,0.0079939132443702,0.2779061041341313,0.1767572957302198,0.1047754183316554,0.1335296339903372,0.1222415284341889,,,39.93487605832612
1104.TW,2021-12-31,2022-03-31,1720883000.0,352598000.0,255005000.0,406200000.0,40856000.0,362038000.0,0.55,5004661000.0,4245043000.0,25096822000.0,5712346000.0,19384476000.0,292032000.0,1780000000.0,,,0.1005809945839488,229356343.4761201,20851779000.0,0.0109993657364256,0.0186766977864142,0.0144256511840423,0.2946866348102471,0.204893650527084,0.1481826480940307,0.2103792064887618,0.1176989035284274,,,50.64810187339541
1104.TW,2022-03-31,2022-05-15,1532253000.0,292217000.0,171696000.0,571640000.0,33245000.0,534814000.0,0.82,5304079000.0,4313548000.0,26933209000.0,5879998000.0,21053211000.0,321924000.0,2196000000.0,,,0.058157231824225,161710635.92470786,22619661000.0,0.0071491184560505,0.0254029658468724,0.0198570471123585,0.2792922181799251,0.1907106724542226,0.1120546019488948,0.3490376589244726,0.0636967215504638,,,47.68566019880184
1104.TW,2022-06-30,2022-08-14,1748604000.0,312686000.0,182011000.0,387101000.0,47516000.0,331110000.0,0.51,5493715000.0,5092388000.0,26603526000.0,6638039000.0,19965487000.0,386801000.0,1852000000.0,,,0.1227483266641005,159669454.31554037,21511138000.0,0.0074226409739708,0.0165841183838891,0.0124460945515267,0.3324756866686998,0.1788203618429329,0.1040893192512427,0.1893567668837541,0.1939832558673087,,,46.04330498095628
1104.TW,2022-09-30,2022-11-14,1783091000.0,331365000.0,197130000.0,618688000.0,37598000.0,570053000.0,0.87,5427911000.0,4808919000.0,27028816000.0,6393873000.0,20634943000.0,571627000.0,2330000000.0,0.0,,0.0607705337746974,185150304.6769939,22219897000.0,0.0083326355957902,0.0276256154426983,0.0210905649733232,0.3098565864708228,0.185837402577883,0.1105552100257362,0.319699331105367,0.2269990703358695,,,54.55480322035081
1104.TW,2022-12-31,2023-03-31,1991841000.0,430032000.0,290253000.0,805900000.0,81478000.0,605418000.0,0.92,5648586000.0,4751310000.0,27811895000.0,6285417000.0,21526478000.0,784464000.0,2290000000.0,0.0,,0.1011018736815982,260907877.85829508,23060585000.0,0.0113140181768283,0.0281243406376091,0.0217683117241741,0.2919853865551067,0.2158967507948676,0.1457209686917781,0.3039489597814283,0.1574528890110484,,,57.61758179270436
1104.TW,2023-03-31,2023-05-15,1835530000.0,344555000.0,193784000.0,315487000.0,35133000.0,272932000.0,0.42,5755087000.0,4538157000.0,28134858000.0,6059318000.0,22075540000.0,840325000.0,2201000000.0,,,0.1113611654362937,172203987.91709325,23596701000.0,0.0072977992947867,0.0123635480717572,0.0097008486767553,0.2744810772465815,0.1877141751973544,0.1055738669485107,0.1486938377471357,0.1979288015751967,,,44.73136086906582
1104.TW,2023-06-30,2023-08-14,1919189000.0,383593000.0,240971000.0,514930000.0,92981000.0,417955000.0,0.62,6412220000.0,5304982000.0,29120141000.0,6813542000.0,22306599000.0,862163000.0,2220000000.0,,,0.180570174586837,197458824.4596353,23815159000.0,0.008291308257049,0.0187368320917052,0.0143527807780875,0.3054496115701008,0.1998724461217733,0.1255587646656999,0.2177768838816812,0.0975549638454447,,,46.90822280007332
1104.TW,2023-09-30,2023-11-14,1873035000.0,361057000.0,230133000.0,1213722000.0,47107000.0,956310000.0,1.42,6529436000.0,3891311000.0,28328192000.0,5550211000.0,22777981000.0,1533222000.0,1915000000.0,220000000.0,,0.038812017908549,221201073.8826519,24436881000.0,0.0090519356329742,0.04198396688451,0.0337582433781866,0.2436656260271707,0.192765751841263,0.122866363949419,0.51056707429386,0.0504427424063045,,,56.62470911251771
1104.TW,2023-12-31,2024-03-31,2174608000.0,452935000.0,309523000.0,538453000.0,60119000.0,460561000.0,0.68,6836434000.0,4078849000.0,28189560000.0,5511426000.0,22678134000.0,1418310000.0,1700000000.0,0.0,,0.1116513418998501,274964341.70113266,24110711000.0,0.0114042402856196,0.0203085932907883,0.0163379988903693,0.2430281962351929,0.2082835159256288,0.1423350783221619,0.2117903548593585,0.0917578260513765,,,50.74255356430479
1104.TW,2024-03-31,2024-05-15,1908572000.0,383423000.0,246177000.0,351086000.0,96504000.0,248142000.0,0.37,6635033000.0,3607841000.0,28573459000.0,5026395000.0,23547064000.0,1136975000.0,1900000000.0,,,0.2748728231829238,178509633.00729737,24965618000.0,0.0071502188733039,0.010538129084798,0.0086843528464649,0.2134616443052093,0.200895224282867,0.1289849164715819,0.1300144820315922,0.0397934111673468,,,40.61696955830736
1104.TW,2024-06-30,2024-08-14,2092080000.0,433809000.0,300370000.0,470909000.0,74332000.0,382968000.0,0.56,7415382000.0,4558247000.0,29229643000.0,5956734000.0,23272909000.0,1134664000.0,1600000000.0,,,0.1578479069204453,252957224.19830585,24671396000.0,0.0102530567868273,0.0164555277554688,0.0131020416499784,0.255951415441877,0.207357749225651,0.1435748154946273,0.1830560972811747,0.0900854475510228,,,48.10331480377831
1104.TW,2024-09-30,2024-11-14,1872786000.0,346013000.0,236019000.0,537342000.0,51951000.0,474478000.0,0.69,6680330000.0,3625437000.0,29074620000.0,5013100000.0,24061520000.0,1322443000.0,2190000000.0,0.0,,0.096681443103275,213200342.48020813,25449183000.0,0.0083774926087099,0.0197193693498997,0.0163193190487098,0.2083451087046869,0.1847584294201259,0.1260256110415178,0.2533540938473483,-0.0001329393204078,,,44.01103570096251
1104.TW,2024-12-31,2025-03-31,2080296000.0,434811000.0,274895000.0,447759000.0,53971000.0,376699000.0,0.55,7179390000.0,3799190000.0,29627506000.0,5171943000.0,24455563000.0,1576599000.0,2100000000.0,0.0,,0.1205358239588707,241760304.67282623,25828316000.0,0.0093602813544958,0.0154034073965093,0.0127145025301825,0.2114832931877299,0.2090140056991889,0.1321422528332506,0.1810795194530009,-0.0433696555885014,,,41.8060477400835
1104.TW,2025-03-31,2025-05-15,1928654000.0,391707000.0,267210000.0,347920000.0,53127000.0,285118000.0,0.42,7365537000.0,3706572000.0,29840834000.0,5067802000.0,24773032000.0,1766773000.0,2220000000.0,,,0.1526988962979995,226407327.92021152,26134262000.0,0.0086632378568873,0.0115092088848874,0.0095546257185707,0.2045693074630509,0.2030986377027709,0.1385474014519971,0.1478326335361345,0.0105220028377237,,,41.548611422241294
1104.TW,2025-06-30,2025-08-14,1968823000.0,436939000.0,299559000.0,462183000.0,61957000.0,390173000.0,0.57,7502720000.0,4727853000.0,29182388000.0,6076818000.0,23105570000.0,1329782000.0,2120000000.0,,,0.1340529617056447,259402228.8444188,24454535000.0,0.0106075306213926,0.0168865342858886,0.0133701532581912,0.2630022977143606,0.2219290408533423,0.1521513107069553,0.1981757628796494,-0.0589160070360598,,,44.38849054736709
1104.TW,2025-09-30,2025-11-14,1885540000.0,388430000.0,245660000.0,625939000.0,49927000.0,561547000.0,0.82,7383784000.0,3856346000.0,29626738000.0,5622460000.0,24004278000.0,1594553000.0,2450000000.0,430000000.0,,0.0797633635226435,226065332.11702737,25770392000.0,0.0087722892269945,0.023393621753589,0.0189540610242005,0.2342274156298306,0.2060046458839377,0.1302862840353426,0.2978176013237587,0.0068101747877227,,,47.516099549848974
1104.TW,2025-12-31,2026-03-31,2137199000.0,622259000.0,405992000.0,609398000.0,78335000.0,519640000.0,0.76,7752690000.0,4715235000.0,31083798000.0,6105570000.0,24978228000.0,1727996000.0,2755000000.0,,,0.1285448918440822,353803802.2704374,26368563000.0,0.0134176368378677,0.0208037175415325,0.0167173908413637,0.2444356741398949,0.2911563218960892,0.1899645283382595,0.2431406715050868,0.0273533189507646,,,56.59321926188091
1104.TW,2026-03-31,2026-05-15,1759047000.0,491646000.0,285740000.0,347360000.0,56881000.0,284208000.0,0.41,7669095000.0,4410523000.0,31541057000.0,5780531000.0,25760526000.0,1637303000.0,2780000000.0,,,0.1637523030861354,238949416.91616768,27130534000.0,0.0088073982220979,0.0110326939752705,0.0090107316314732,0.2243949133647348,0.2794956587288458,0.1624402304202218,0.1615693042880605,-0.0879406052096436,,,42.753988441989705
1108.TW,2020-03-31,2020-05-15,1104720000.0,182857000.0,110132000.0,104296000.0,10687000.0,93609000.0,0.23,5278940000.0,1863513000.0,7503206000.0,3159326000.0,4343880000.0,262409000.0,206852000.0,1090000000.0,,0.1024679757612947,98846996.89345708,5639693000.0,0.0175270173205273,0.0215496284427746,0.0124758669827271,0.7273050820925071,0.1655233905423999,0.0996922297052646,0.0847354985878774,,,,43.25151960878979
